chunk_id,evidence_id,knowledge_node_id,module_id,title,content,difficulty_level,is_core,importance_score,source_ids,source_tier,aliases,tags,citation_text,content_hash,embedding_status
e1243373-ebca-53aa-86ef-6ee693452560,8682abe8-16eb-58ff-8869-c1fa1c56290c,RAG-M02-N04,RAG-M02,元数据、版本、血缘与知识发布：血缘链,"知识点：元数据、版本、血缘与知识发布
主题：血缘链
最终答案中的evidence_id应能追溯到chunk_id、document_id、原始文件、解析版本和来源登记记录。题目、讲义与关系边也要保存其依据，避免形成无法解释的二手知识。
适用边界：发布版本不可原地修改；所有引用必须可追溯；权限标签必须在检索前过滤而非生成后遮盖",3,True,1.0,"[""SRC-COMPETITION-XH-202630"", ""SRC-NIST-AI-RMF""]",A,"[""metadata"", ""knowledge versioning"", ""provenance""]","[""RAG-M02"", ""RAG-M02-N04"", ""knowledge versioning"", ""metadata"", ""provenance"", ""血缘链""]",数据治理与知识构建 / 元数据、版本、血缘与知识发布 / 血缘链,fa8793a3-5397-5405-af3e-0503f27cc561,not_generated
299662c4-5084-55d3-9617-b1085ac71ad5,4cb0290e-cbda-526c-b420-5e1044866f55,RAG-M02-N04,RAG-M02,元数据、版本、血缘与知识发布：发布门禁,"知识点：元数据、版本、血缘与知识发布
主题：发布门禁
候选版本需通过Schema、ID唯一性、引用完整性、来源准入、检索回归、核心节点覆盖、冲突检查和安全测试。任何阻断项失败都不能标记为published。
适用边界：发布版本不可原地修改；所有引用必须可追溯；权限标签必须在检索前过滤而非生成后遮盖",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""metadata"", ""knowledge versioning"", ""provenance""]","[""RAG-M02"", ""RAG-M02-N04"", ""knowledge versioning"", ""metadata"", ""provenance"", ""发布门禁""]",数据治理与知识构建 / 元数据、版本、血缘与知识发布 / 发布门禁,a7682fee-ca07-5142-b4d7-5f518ead91ab,not_generated
b6709bfd-8cfa-5737-b783-177361986417,d2603583-8af0-5455-9b44-3d5e989c94c1,RAG-M03-N01,RAG-M03,文本嵌入、向量表示与相似度：语义表示,"知识点：文本嵌入、向量表示与相似度
主题：语义表示
句向量模型把可变长度文本编码为固定维度向量，目标是让语义相关文本在向量空间中更接近。它适合召回同义表达，但不保证精确匹配编号、公式或专有缩写。
适用边界：嵌入模型和预处理必须记录版本；专有编号和精确术语需结合关键词检索；模型更换必须重建索引",2,True,1.0,"[""SRC-SBERT-2019""]",B,"[""embedding"", ""sentence embedding"", ""语义向量""]","[""RAG-M03"", ""RAG-M03-N01"", ""embedding"", ""sentence embedding"", ""语义向量"", ""语义表示""]",表示、索引与基础检索 / 文本嵌入、向量表示与相似度 / 语义表示,c07d1362-b31b-5913-89f6-6f04b7b317ef,not_generated
2dbf7492-93dd-5c43-a233-184a7af3bae7,32df7ce1-8afb-5cfb-9b25-91de8fed3532,RAG-M03-N01,RAG-M03,文本嵌入、向量表示与相似度：距离函数一致性,"知识点：文本嵌入、向量表示与相似度
主题：距离函数一致性
余弦距离关注方向，内积同时受方向和向量长度影响，欧氏距离衡量几何距离。索引创建、查询和模型是否归一化必须一致，否则排序含义会发生变化。
适用边界：嵌入模型和预处理必须记录版本；专有编号和精确术语需结合关键词检索；模型更换必须重建索引",2,True,1.0,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""embedding"", ""sentence embedding"", ""语义向量""]","[""RAG-M03"", ""RAG-M03-N01"", ""embedding"", ""sentence embedding"", ""语义向量"", ""距离函数一致性""]",表示、索引与基础检索 / 文本嵌入、向量表示与相似度 / 距离函数一致性,a0e6ac58-b572-5c69-9ba5-f15fdde1badc,not_generated
19824ae8-89db-59a0-a5d0-12bf8a90bfa6,9b9b3e6f-796b-5b9e-b2ac-7dd455c1f2f0,RAG-M03-N01,RAG-M03,文本嵌入、向量表示与相似度：模型选型,"知识点：文本嵌入、向量表示与相似度
主题：模型选型
选型需要比较目标语言、领域术语、上下文长度、维度、吞吐、许可和部署方式。不能只根据公开榜单决定，应使用本项目固定问题集测量召回、排序和成本。
适用边界：嵌入模型和预处理必须记录版本；专有编号和精确术语需结合关键词检索；模型更换必须重建索引",2,True,1.0,"[""SRC-SBERT-2019"", ""SRC-NIST-AI-RMF""]",A,"[""embedding"", ""sentence embedding"", ""语义向量""]","[""RAG-M03"", ""RAG-M03-N01"", ""embedding"", ""sentence embedding"", ""模型选型"", ""语义向量""]",表示、索引与基础检索 / 文本嵌入、向量表示与相似度 / 模型选型,b8bc56eb-cf05-5910-9b52-0f1d6523a54e,not_generated
284eaf68-a6db-5402-982e-1eb2f02cbf5b,2e9c8abd-4f76-5113-9886-e0d3edd77542,RAG-M03-N01,RAG-M03,文本嵌入、向量表示与相似度：嵌入版本化,"知识点：文本嵌入、向量表示与相似度
主题：嵌入版本化
更换嵌入模型、维度、前处理或归一化方式会改变全部向量，应创建新索引版本并重新跑回归。查询向量与文档向量不得来自不兼容版本。
适用边界：嵌入模型和预处理必须记录版本；专有编号和精确术语需结合关键词检索；模型更换必须重建索引",2,True,1.0,"[""SRC-PGVECTOR-OFFICIAL"", ""SRC-NIST-AI-RMF""]",A,"[""embedding"", ""sentence embedding"", ""语义向量""]","[""RAG-M03"", ""RAG-M03-N01"", ""embedding"", ""sentence embedding"", ""嵌入版本化"", ""语义向量""]",表示、索引与基础检索 / 文本嵌入、向量表示与相似度 / 嵌入版本化,581c8ae2-59db-59bf-9fa9-542a68c03168,not_generated
b7f8d0e5-6fee-537c-b2f7-8770765af8c3,0db4adce-4113-5ed8-844f-89563f132422,RAG-M03-N02,RAG-M03,向量存储、精确搜索、HNSW与IVFFlat：精确与近似检索,"知识点：向量存储、精确搜索、HNSW与IVFFlat
主题：精确与近似检索
pgvector默认可执行精确最近邻搜索，适合小规模数据和评测基线。近似索引通过减少搜索范围提高速度，但可能牺牲召回，因此应定期与精确结果比较。
适用边界：上线前必须有精确检索基线；租户和权限过滤不可省略；索引参数变更必须进入版本记录",3,True,0.95,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""vector database"", ""pgvector"", ""HNSW"", ""IVFFlat""]","[""HNSW"", ""IVFFlat"", ""RAG-M03"", ""RAG-M03-N02"", ""pgvector"", ""vector database"", ""精确与近似检索""]",表示、索引与基础检索 / 向量存储、精确搜索、HNSW与IVFFlat / 精确与近似检索,66c23293-cd75-5621-b9ad-86c21eca70e8,not_generated
c6b2a608-855d-53db-b789-f50ffb9132d4,5e8ced64-0f8f-5a42-906f-fa6ec450dc0f,RAG-M03-N02,RAG-M03,向量存储、精确搜索、HNSW与IVFFlat：HNSW,"知识点：向量存储、精确搜索、HNSW与IVFFlat
主题：HNSW
HNSW使用多层图结构，通常查询性能和速度-召回权衡较好，但索引构建更慢且占用更多内存。ef_search提高时召回通常提升，同时查询成本增加。
适用边界：上线前必须有精确检索基线；租户和权限过滤不可省略；索引参数变更必须进入版本记录",3,True,0.95,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""vector database"", ""pgvector"", ""HNSW"", ""IVFFlat""]","[""HNSW"", ""IVFFlat"", ""RAG-M03"", ""RAG-M03-N02"", ""pgvector"", ""vector database""]",表示、索引与基础检索 / 向量存储、精确搜索、HNSW与IVFFlat / HNSW,df9387a7-ded7-5588-8345-7c6bb2a2830d,not_generated
ca8031a6-1151-52fc-aff6-172e625f33bc,383e3b96-5fe2-5637-975e-836e1a294892,RAG-M03-N02,RAG-M03,向量存储、精确搜索、HNSW与IVFFlat：IVFFlat,"知识点：向量存储、精确搜索、HNSW与IVFFlat
主题：IVFFlat
IVFFlat把向量分入多个列表，查询时只探测部分列表。它构建更快、内存较低，但需要数据后才能合理训练，lists和probes设置直接影响速度与召回。
适用边界：上线前必须有精确检索基线；租户和权限过滤不可省略；索引参数变更必须进入版本记录",3,True,0.95,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""vector database"", ""pgvector"", ""HNSW"", ""IVFFlat""]","[""HNSW"", ""IVFFlat"", ""RAG-M03"", ""RAG-M03-N02"", ""pgvector"", ""vector database""]",表示、索引与基础检索 / 向量存储、精确搜索、HNSW与IVFFlat / IVFFlat,e99d391c-e5cb-505c-b6cf-07d5286f88ae,not_generated
0c9a0fc0-ba92-5ac3-86ac-08850f2d10c8,881618b9-0202-5397-b16b-fb002bf8a858,RAG-M03-N02,RAG-M03,向量存储、精确搜索、HNSW与IVFFlat：过滤与索引,"知识点：向量存储、精确搜索、HNSW与IVFFlat
主题：过滤与索引
权限、租户、版本和知识节点过滤应在检索计划中明确。近似索引可能先召回后过滤，导致返回数量不足；可以配合普通列索引、分区、部分索引或迭代扫描。
适用边界：上线前必须有精确检索基线；租户和权限过滤不可省略；索引参数变更必须进入版本记录",3,True,0.95,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""vector database"", ""pgvector"", ""HNSW"", ""IVFFlat""]","[""HNSW"", ""IVFFlat"", ""RAG-M03"", ""RAG-M03-N02"", ""pgvector"", ""vector database"", ""过滤与索引""]",表示、索引与基础检索 / 向量存储、精确搜索、HNSW与IVFFlat / 过滤与索引,f7ca2d5e-d358-52c1-81e5-ea4c835feb98,not_generated
2c8b1477-2c7e-5aa4-b0d4-db4225177d36,6cf90763-ba94-5e6b-af2b-df4a83374646,RAG-M03-N03,RAG-M03,BM25、关键词检索与精确术语召回：BM25直觉,"知识点：BM25、关键词检索与精确术语召回
主题：BM25直觉
BM25综合词项频率、文档频率和文档长度，对在少量文档中出现的查询词给予较高区分度，并通过饱和机制避免词频无限放大。
适用边界：保留原始查询与规范化查询；领域词典需要版本化；关键词权重需通过评测调整",2,True,0.95,"[""SRC-OPENSEARCH-HYBRID""]",B,"[""BM25"", ""sparse retrieval"", ""全文检索"", ""关键词检索""]","[""BM25"", ""BM25直觉"", ""RAG-M03"", ""RAG-M03-N03"", ""sparse retrieval"", ""全文检索"", ""关键词检索""]",表示、索引与基础检索 / BM25、关键词检索与精确术语召回 / BM25直觉,a4dafd57-744e-56e1-ae12-148a8d16f767,not_generated
838a8cf9-87db-5ab0-9e0b-52880ef814f3,d95931d9-b4cc-59ae-883d-8742ad35e137,RAG-M03-N03,RAG-M03,BM25、关键词检索与精确术语召回：精确术语优势,"知识点：BM25、关键词检索与精确术语召回
主题：精确术语优势
版本号、错误码、API路径、类名和规范条款常被语义嵌入弱化，而关键词检索能直接利用字符或词项匹配。领域系统应为这些字段建立别名和规范化规则。
适用边界：保留原始查询与规范化查询；领域词典需要版本化；关键词权重需通过评测调整",2,True,0.95,"[""SRC-OPENSEARCH-HYBRID""]",B,"[""BM25"", ""sparse retrieval"", ""全文检索"", ""关键词检索""]","[""BM25"", ""RAG-M03"", ""RAG-M03-N03"", ""sparse retrieval"", ""全文检索"", ""关键词检索"", ""精确术语优势""]",表示、索引与基础检索 / BM25、关键词检索与精确术语召回 / 精确术语优势,279cf034-604d-59db-9489-ce72c6327d91,not_generated
8985d40f-efad-5dcf-945d-34331cbb2fa9,6eae105b-244f-5e5f-8fdd-4ef9df1231dd,RAG-M03-N03,RAG-M03,BM25、关键词检索与精确术语召回：中文分词与词典,"知识点：BM25、关键词检索与精确术语召回
主题：中文分词与词典
中文没有天然空格边界，分词器和领域词典会显著影响召回。可结合字符n-gram、专有词典、大小写与全半角归一化，避免把关键术语拆错。
适用边界：保留原始查询与规范化查询；领域词典需要版本化；关键词权重需通过评测调整",2,True,0.95,"[""SRC-NIST-AI-RMF""]",A,"[""BM25"", ""sparse retrieval"", ""全文检索"", ""关键词检索""]","[""BM25"", ""RAG-M03"", ""RAG-M03-N03"", ""sparse retrieval"", ""中文分词与词典"", ""全文检索"", ""关键词检索""]",表示、索引与基础检索 / BM25、关键词检索与精确术语召回 / 中文分词与词典,8978c414-1229-5fe2-939b-91258415ce6a,not_generated
83732c63-8bf9-576f-968f-be16d7508768,518d537b-59a6-5d48-8df2-0b35bb37c0b8,RAG-M03-N03,RAG-M03,BM25、关键词检索与精确术语召回：基线价值,"知识点：BM25、关键词检索与精确术语召回
主题：基线价值
即使最终使用稠密检索，也应保留关键词基线。它实现简单、可解释，能帮助定位嵌入模型是否真正改善了语义召回，还是只增加了复杂度。
适用边界：保留原始查询与规范化查询；领域词典需要版本化；关键词权重需通过评测调整",2,True,0.95,"[""SRC-RAGAS-2023""]",B,"[""BM25"", ""sparse retrieval"", ""全文检索"", ""关键词检索""]","[""BM25"", ""RAG-M03"", ""RAG-M03-N03"", ""sparse retrieval"", ""全文检索"", ""关键词检索"", ""基线价值""]",表示、索引与基础检索 / BM25、关键词检索与精确术语召回 / 基线价值,b9a656be-c46d-5624-a296-3b5b2b2d0ba0,not_generated
6a4e0281-c2bf-56c9-9b34-5ff4d0f292ac,7d448bf9-e164-5a44-81cd-86a76d56dcfa,RAG-M03-N04,RAG-M03,混合检索、分数融合与RRF：互补召回,"知识点：混合检索、分数融合与RRF
主题：互补召回
稠密检索可以召回同义表达，稀疏检索擅长精确术语。先分别召回候选，再融合和重排，通常比只依赖单一路径更稳健。
适用边界：融合前保留原始排名；禁止跨权限融合；必须报告单路与混合的消融结果",3,True,1.0,"[""SRC-OPENSEARCH-HYBRID""]",B,"[""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合""]","[""RAG-M03"", ""RAG-M03-N04"", ""hybrid search"", ""reciprocal rank fusion"", ""互补召回"", ""稀疏稠密融合""]",表示、索引与基础检索 / 混合检索、分数融合与RRF / 互补召回,7e119cba-88c3-585e-8865-5adc18ed49ed,not_generated
8d9a0faf-059d-550c-8c4b-46ef30642e18,3a1befcf-aede-53f8-9b53-b51f618c12b4,RAG-M03-N04,RAG-M03,混合检索、分数融合与RRF：分数归一化,"知识点：混合检索、分数融合与RRF
主题：分数归一化
不同检索器的原始分数含义和范围不同，直接加权可能让某一路径支配结果。分数融合需要归一化、权重和边界测试。
适用边界：融合前保留原始排名；禁止跨权限融合；必须报告单路与混合的消融结果",3,True,1.0,"[""SRC-OPENSEARCH-HYBRID""]",B,"[""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合""]","[""RAG-M03"", ""RAG-M03-N04"", ""hybrid search"", ""reciprocal rank fusion"", ""分数归一化"", ""稀疏稠密融合""]",表示、索引与基础检索 / 混合检索、分数融合与RRF / 分数归一化,5781e166-5cd3-5862-adfa-bef4aee82c5b,not_generated
161e924d-c776-510f-b485-226593719af4,0c530834-1e07-54de-8e39-8511bc1658c0,RAG-M03-N04,RAG-M03,混合检索、分数融合与RRF：RRF,"知识点：混合检索、分数融合与RRF
主题：RRF
RRF根据文档在各结果列表中的名次累加倒数排名贡献，避免直接比较异构分数。rank constant影响头部排名差异，仍需在本地问题集上评测。
适用边界：融合前保留原始排名；禁止跨权限融合；必须报告单路与混合的消融结果",3,True,1.0,"[""SRC-OPENSEARCH-HYBRID""]",B,"[""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合""]","[""RAG-M03"", ""RAG-M03-N04"", ""RRF"", ""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合""]",表示、索引与基础检索 / 混合检索、分数融合与RRF / RRF,582a282d-365c-552b-916f-5b89a0f30a5c,not_generated
1f0be406-ef15-56c4-93a2-e565f08acb9d,716788a5-719d-5bd2-b841-55fc952f6160,RAG-M03-N04,RAG-M03,混合检索、分数融合与RRF：融合后仍需过滤与去重,"知识点：混合检索、分数融合与RRF
主题：融合后仍需过滤与去重
同一父文档的高度重叠切片可能占满top-k。融合后应按权限和版本过滤、按内容哈希或父节点去重，并保留各检索路径的贡献，便于解释。
适用边界：融合前保留原始排名；禁止跨权限融合；必须报告单路与混合的消融结果",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合""]","[""RAG-M03"", ""RAG-M03-N04"", ""hybrid search"", ""reciprocal rank fusion"", ""稀疏稠密融合"", ""融合后仍需过滤与去重""]",表示、索引与基础检索 / 混合检索、分数融合与RRF / 融合后仍需过滤与去重,6e9fcbf4-1426-5a40-af32-7aab51418150,not_generated
f96a00e5-5b2d-5807-9d3f-37fb06407a00,2216241f-58cb-509e-abb0-41c1c55bdf1f,RAG-M04-N01,RAG-M04,查询理解、意图识别与查询改写：意图决定检索策略,"知识点：查询理解、意图识别与查询改写
主题：意图决定检索策略
单点定义可直接混合检索；比较题需要同时召回多个对象；步骤题需要层级上下文；故障排查可能需要多轮证据；高风险或越权问题应直接进入拒答或人工路径。
适用边界：关键限定词不得丢失；每次改写要可追踪；高不确定性优先追问或多路检索",2,True,0.95,"[""SRC-GRAPHRAG-OFFICIAL"", ""SRC-NIST-AI-RMF""]",A,"[""query rewriting"", ""query understanding"", ""查询扩展""]","[""RAG-M04"", ""RAG-M04-N01"", ""query rewriting"", ""query understanding"", ""意图决定检索策略"", ""查询扩展""]",检索增强与上下文工程 / 查询理解、意图识别与查询改写 / 意图决定检索策略,148e3a91-b93f-5f5a-be5c-32325ee7657d,not_generated
19204317-2225-51ea-a181-a98ee3ab4b8a,65b31f9f-9013-512f-bbda-cc2200a4f140,RAG-M04-N01,RAG-M04,查询理解、意图识别与查询改写：规范化与改写,"知识点：查询理解、意图识别与查询改写
主题：规范化与改写
查询规范化包括大小写、全半角、别名、错别字和缩写展开。改写应输出原问题、规范化问题和改写理由，不能用改写后的问题覆盖原始输入。
适用边界：关键限定词不得丢失；每次改写要可追踪；高不确定性优先追问或多路检索",2,True,0.95,"[""SRC-NIST-AI-RMF""]",A,"[""query rewriting"", ""query understanding"", ""查询扩展""]","[""RAG-M04"", ""RAG-M04-N01"", ""query rewriting"", ""query understanding"", ""查询扩展"", ""规范化与改写""]",检索增强与上下文工程 / 查询理解、意图识别与查询改写 / 规范化与改写,48581b99-2dcf-5a98-8839-6bae1e996cf8,not_generated
0ef4d810-c79a-512d-870a-3b9de3f13e54,9856893b-3706-5d35-9fd0-b1563a39dcba,RAG-M04-N01,RAG-M04,查询理解、意图识别与查询改写：多查询扩展,"知识点：查询理解、意图识别与查询改写
主题：多查询扩展
一个复杂问题可生成若干互补查询，例如概念、步骤和风险三个子查询，再合并证据。扩展数量过多会引入噪声和成本，应设置上限并做证据覆盖检查。
适用边界：关键限定词不得丢失；每次改写要可追踪；高不确定性优先追问或多路检索",2,True,0.95,"[""SRC-RAGAS-2023""]",B,"[""query rewriting"", ""query understanding"", ""查询扩展""]","[""RAG-M04"", ""RAG-M04-N01"", ""query rewriting"", ""query understanding"", ""多查询扩展"", ""查询扩展""]",检索增强与上下文工程 / 查询理解、意图识别与查询改写 / 多查询扩展,6ffbd822-f8ca-5605-8773-f99ab7acda1e,not_generated
020260a6-bbcf-5b78-bb2c-1d9944752e6b,bb2ff342-0006-574c-8c09-7a5c49b1524f,RAG-M04-N01,RAG-M04,查询理解、意图识别与查询改写：防止语义漂移,"知识点：查询理解、意图识别与查询改写
主题：防止语义漂移
改写模型可能把用户的限定条件、否定或时间范围改掉。系统需要对关键实体、范围和约束做一致性检查，无法确认时保留原查询或向用户追问。
适用边界：关键限定词不得丢失；每次改写要可追踪；高不确定性优先追问或多路检索",2,True,0.95,"[""SRC-NIST-AI-RMF""]",A,"[""query rewriting"", ""query understanding"", ""查询扩展""]","[""RAG-M04"", ""RAG-M04-N01"", ""query rewriting"", ""query understanding"", ""查询扩展"", ""防止语义漂移""]",检索增强与上下文工程 / 查询理解、意图识别与查询改写 / 防止语义漂移,f4bc2ae6-e28f-559e-9fa2-8191542221b3,not_generated
a8da5e87-aa8e-5a0a-aff0-422563bf8c74,060b18e5-ed29-50d7-9cf1-d2cb7ae22fed,RAG-M04-N02,RAG-M04,元数据过滤、租户隔离与权限检索：检索前授权,"知识点：元数据过滤、租户隔离与权限检索
主题：检索前授权
请求进入检索器前由可信后端解析用户身份和权限，形成不可由模型修改的过滤条件。Agent只能补充查询意图，不能扩大允许访问的租户、文档或安全级别。
适用边界：权限条件由后端注入且不可被Agent覆盖；拒绝日志不得包含敏感正文；版本和有效期过滤为强制字段",3,True,1.0,"[""SRC-NIST-AI-RMF"", ""SRC-OWASP-PROMPT-INJECTION""]",A,"[""metadata filter"", ""access control retrieval"", ""权限过滤""]","[""RAG-M04"", ""RAG-M04-N02"", ""access control retrieval"", ""metadata filter"", ""权限过滤"", ""检索前授权""]",检索增强与上下文工程 / 元数据过滤、租户隔离与权限检索 / 检索前授权,268fb3ab-372e-57a4-b0c7-442caa3d1d45,not_generated
5f5c1555-a4ea-5009-a1c9-299cf7644264,190248c5-ff2b-5d24-8f12-8dca4b602d96,RAG-M04-N02,RAG-M04,元数据过滤、租户隔离与权限检索：版本与有效期,"知识点：元数据过滤、租户隔离与权限检索
主题：版本与有效期
过滤条件除组织和角色外，还应包括激活知识库版本、文档状态、有效时间和语言。这样可以防止已退役、未审批或未来生效内容进入答案。
适用边界：权限条件由后端注入且不可被Agent覆盖；拒绝日志不得包含敏感正文；版本和有效期过滤为强制字段",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""metadata filter"", ""access control retrieval"", ""权限过滤""]","[""RAG-M04"", ""RAG-M04-N02"", ""access control retrieval"", ""metadata filter"", ""权限过滤"", ""版本与有效期""]",检索增强与上下文工程 / 元数据过滤、租户隔离与权限检索 / 版本与有效期,4bec1ca3-9938-521d-b121-f8d485c0a807,not_generated
44b9fe52-ae93-5626-863b-a8c63ef02876,772c18e9-a423-5492-80df-214c3e326a87,RAG-M04-N02,RAG-M04,元数据过滤、租户隔离与权限检索：近似检索交互,"知识点：元数据过滤、租户隔离与权限检索
主题：近似检索交互
近似向量索引可能在召回后应用过滤，导致满足条件的结果不足。应通过普通列索引、分区、部分索引、迭代扫描或扩大候选池验证结果数量和召回。
适用边界：权限条件由后端注入且不可被Agent覆盖；拒绝日志不得包含敏感正文；版本和有效期过滤为强制字段",3,True,1.0,"[""SRC-PGVECTOR-OFFICIAL""]",A,"[""metadata filter"", ""access control retrieval"", ""权限过滤""]","[""RAG-M04"", ""RAG-M04-N02"", ""access control retrieval"", ""metadata filter"", ""权限过滤"", ""近似检索交互""]",检索增强与上下文工程 / 元数据过滤、租户隔离与权限检索 / 近似检索交互,6e22acb9-eb04-5d43-a9a7-66669d22f4fd,not_generated
fdb6fccf-a82c-563b-a002-9868072875e8,4e5f6c43-7704-5ab0-be5b-c059a68e3b4b,RAG-M04-N02,RAG-M04,元数据过滤、租户隔离与权限检索：越权测试,"知识点：元数据过滤、租户隔离与权限检索
主题：越权测试
测试应包括跨租户ID、伪造过滤字段、提示注入要求忽略权限、已撤回文档和混合公开/敏感片段。日志中不能泄露被拒绝片段的正文。
适用边界：权限条件由后端注入且不可被Agent覆盖；拒绝日志不得包含敏感正文；版本和有效期过滤为强制字段",3,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",A,"[""metadata filter"", ""access control retrieval"", ""权限过滤""]","[""RAG-M04"", ""RAG-M04-N02"", ""access control retrieval"", ""metadata filter"", ""权限过滤"", ""越权测试""]",检索增强与上下文工程 / 元数据过滤、租户隔离与权限检索 / 越权测试,0d1f50ef-84d3-5fb6-9f9d-016b7fc4b9d2,not_generated
99acbaa3-dd19-5a6e-896b-3ea75dafbd1a,cea9d066-c4b0-5d51-826e-5bf6970b3b7b,RAG-M04-N03,RAG-M04,候选重排、交叉编码器与多阶段检索：两阶段职责,"知识点：候选重排、交叉编码器与多阶段检索
主题：两阶段职责
召回器在大规模语料中快速获取较大的候选池，重排器对有限候选做更昂贵的相关性判断。设计时分别设置candidate_k、rerank_k和最终context_k。
适用边界：保留重排前后排名；候选池参数需版本化；重排超时必须有降级路径",3,True,0.95,"[""SRC-COLBERT-2020""]",B,"[""reranking"", ""cross-encoder"", ""多阶段检索""]","[""RAG-M04"", ""RAG-M04-N03"", ""cross-encoder"", ""reranking"", ""两阶段职责"", ""多阶段检索""]",检索增强与上下文工程 / 候选重排、交叉编码器与多阶段检索 / 两阶段职责,48f1757a-57a6-565a-835c-f995a9319f66,not_generated
ed370cd7-17e9-5b88-afcc-4f0efb7dcbd7,825fd4ce-5fd5-5a03-b094-ae387480ea2d,RAG-M04-N03,RAG-M04,候选重排、交叉编码器与多阶段检索：交叉编码与晚交互,"知识点：候选重排、交叉编码器与多阶段检索
主题：交叉编码与晚交互
交叉编码器可联合编码查询和片段，相关性通常更细致但成本高；晚交互方法预计算文档表示并保留词级交互，在效果和效率之间取折中。
适用边界：保留重排前后排名；候选池参数需版本化；重排超时必须有降级路径",3,True,0.95,"[""SRC-COLBERT-2020""]",B,"[""reranking"", ""cross-encoder"", ""多阶段检索""]","[""RAG-M04"", ""RAG-M04-N03"", ""cross-encoder"", ""reranking"", ""交叉编码与晚交互"", ""多阶段检索""]",检索增强与上下文工程 / 候选重排、交叉编码器与多阶段检索 / 交叉编码与晚交互,212cc40d-6bf6-5d15-8cdf-abeab9b3a2ee,not_generated
918b2362-2d21-5bab-a6e6-d4a4807ff395,f485d3df-f7e5-552d-b6f5-f7cb733477a0,RAG-M04-N03,RAG-M04,候选重排、交叉编码器与多阶段检索：评测重排收益,"知识点：候选重排、交叉编码器与多阶段检索
主题：评测重排收益
不能只看最终答案。应比较重排前后MRR、nDCG、首个相关证据排名、P95延迟和成本，并按查询类型分析，避免整体平均掩盖某类退化。
适用边界：保留重排前后排名；候选池参数需版本化；重排超时必须有降级路径",3,True,0.95,"[""SRC-RAGAS-2023""]",B,"[""reranking"", ""cross-encoder"", ""多阶段检索""]","[""RAG-M04"", ""RAG-M04-N03"", ""cross-encoder"", ""reranking"", ""多阶段检索"", ""评测重排收益""]",检索增强与上下文工程 / 候选重排、交叉编码器与多阶段检索 / 评测重排收益,01f25d47-859e-55a7-8d51-6cfff58a8f13,not_generated
ae788b2b-0eb4-581f-b2e6-bff849eb09b8,77e2ed0e-4e52-5024-90b5-73020341f9ce,RAG-M04-N03,RAG-M04,候选重排、交叉编码器与多阶段检索：多样性与去重,"知识点：候选重排、交叉编码器与多阶段检索
主题：多样性与去重
纯相关性重排可能把多个近重复片段排在顶部。可加入父文档去重、知识节点覆盖或最大边际相关性约束，保证上下文既相关又覆盖必要子主题。
适用边界：保留重排前后排名；候选池参数需版本化；重排超时必须有降级路径",3,True,0.95,"[""SRC-RAGAS-2023""]",B,"[""reranking"", ""cross-encoder"", ""多阶段检索""]","[""RAG-M04"", ""RAG-M04-N03"", ""cross-encoder"", ""reranking"", ""多样性与去重"", ""多阶段检索""]",检索增强与上下文工程 / 候选重排、交叉编码器与多阶段检索 / 多样性与去重,1614bc22-45d8-5027-b146-deff2a152337,not_generated
41fb494d-a279-55ea-b86e-116eff6b4b01,24c5e9d9-1f5f-5cb1-afb7-793c9235f9c3,RAG-M04-N04,RAG-M04,上下文选择、压缩、排序与引用封装：预算分配,"知识点：上下文选择、压缩、排序与引用封装
主题：预算分配
上下文预算需为系统指令、用户问题、证据和输出预留空间。证据选择应综合相关性、权威性、时效性、覆盖度和重复度，而不是简单截取top-k。
适用边界：关键条件不得因压缩丢失；证据包必须可复现；冲突证据不得静默合并",4,True,1.0,"[""SRC-LOST-MIDDLE-2024"", ""SRC-NIST-AI-RMF""]",A,"[""context packing"", ""context compression"", ""上下文工程""]","[""RAG-M04"", ""RAG-M04-N04"", ""context compression"", ""context packing"", ""上下文工程"", ""预算分配""]",检索增强与上下文工程 / 上下文选择、压缩、排序与引用封装 / 预算分配,3f297528-5fd8-5d18-a718-ddff3a715027,not_generated
